summonerName,accountId,summonerLevel,puuid
cat my lock,L7Kakg6gDrInP97YMLFtfL7v-K63AHjadVl3NTxteZgF8YoV7-CjT7GI,55,iM8AN6Hrui6rdm6XmJJOUFQ2m0nM00UH3t3ns1xBNTQbrgjbOTaNhjwmQ6imfyCglXuv6mWFOekqDw
HICANKILLBOT,6DGH42PycQgcfCHziJv-cZlki2oRYnNtFMq7BQPXSb-pnTE,185,LZCMF7VRsyOyHjvrt8H2FCYfrV61IqrEzbL2STpoPzFzDJFQhjTjJux_5DyjASXw8_GwdIPd2hB2iQ
0rangeflower,sJI7Phuwqk7nG_Ri6VyBPSJYyU76gliGEb_R2NVHqhNPjZ9eOJsZ8fOr,141,qPT2fom3m6zwgsYf8qgGt2kyaKSwgT7g-WOQ1nrUtEpBaqBc12NFMDQUlYSyPhgk95kO4euEZt7fmg
FIREZ1N,YyQpmCwfISL5Nd7PNt_uPE14_oKcv_4tSsLS0_2pPKU,314,DZu46jCh-Xqed-4QBlZmntKLrUVUmgyP2zvum6Qb7EgkkY6bfK9Io2zb56jBJh5yI4SC4yTfoJ-PTQ
Doty,Rs0QORU99B5lTZIQPpHk_NvrgTlFu6LySkHMtQ_4hc-zV3s,349,gh3Ze2knB6yO8i_o5NtmhoeTi_j-awJfgJ-0fz8dZCmy6Yh_HonhbPmbbqzgrvxINVzd7affhmJitQ
zboolinha,n_fkHOmCVf1zaP4bLJrGN4OMWnmIit1RPn8Y2FRgWMiD1Xo,324,sM-m-egzVz0yaP-M3KvaTs_24jPtjfh1eJcKeG99zeiLx299hvXpg6_8F7YeTH8n55ZEcgpzTt1RLA
you make me back,MKPN-LHfrUVe2VkoUZgEbEIeoFy7tSXZ6awD5IXVb8joP3w,121,c5d0HU_j21cO4Eiuw8A-Pze5Ux5dNpqMx07ef6zTdT-ifQ7dPtw4milcPqjOwgH7toOI-4FDgDd4Yg
Dudu tem 10 anos,m1Yt6lU5FchYC3lZTJKCZ1QwwIwqn6ZFVVYTdCl3agLZ92Q,233,eNXb-Q7o0ddchGKP6H5XTmillNCi8MUlJKhn1CH3snnDit7Kf8wJrHZneo01hamdb9WOwN8GH7p01w
fe fernanda,A2uJusJEQi9D36k_qZdB_xQgZVNGRl83cye0yKhduPRH2fE,401,G7Vgny7-f2kRDFWEF1-E8ddNm7Mfe-xtz33rEoLgSPzDvKbt2UZbUwktEgBYmIf6Cn3rQlt2G0MDww
Wes UwU,iXWScgjTVqxYWeIw8wQmfOdwVTvNGn3BTIRg_hamPPPLtbk,447,NQUhRRSguNUeQ7pRJIiCH6t8XkCNM7-rUj5IEyc95Psi4LFex5mP7_9ja2JMZivvz7CuR05hf5KQ2Q
Dólar  Air Max ,XjaIWXxROQstWTYOfCStUjjphtX7d16usmdM2e8TcooNE9g,160,BcTIONz5hkwowQXNbc6NPcRHckmH9nlk2UX_IvPYfsaJc7780FVhqVBI1HUYpJ8LubGStv5m70Y9qA
Alfalippi,_MKcMkFdaPFAuwUgwpY-dGNE-uQx2iifpf8vc52DgbBmeD0,137,12q5Zm-XLZLtd3FzmeWb9yqPWWXS8lugFyEXKdRU2NZXxVXz4oNGTaSSfvB04Vt2Ph1vGl_d1Afh2A
Diogo,vqcyOg7ISntHKBmpGmA1WkR2hXU6qQZIlh8MvWJaj9QnK4M,314,WJqAh9V_QSmNg-cBzv9lKMlOw7KNIlEQVfWKCCB-Hh1LBzNjKCE8nkPWtiJ0sSW9o0VubqOpiYJfiQ
SW00SH,TqjQboGr53DoSl_w0rMLzTpXyBqnxc0aDAZcPiPxCrucXCc,401,5eeo4tqMcMe1KhkDsRH7wn_85yS2_dyFAJVwDT4O2jXXcc8SmjI-tIm44mIxWkC_1aGB91_1hpOAYw
NEK0 TINA,vza3ZsSLwvoUeuEiLNdXIMIC7MKm9BzOxCtvv9VFyDse57A,238,oNkuqwBPclFKgbJa_ev_hz7t9Z_-LUFlWv-JKXG2dU_oyRMGgHhcNo6mOUIdbXImpHuLcqssRHMx6w
jg diff,AF0SXGCL7RQowN3UvJg3xWt5wxxPiK1tDzeRo5t-Vnj3,166,fgIIviOrhkuCYAKKVC8CqUqoHYPXFocCaoaKDXQfZaqwx1obQTlPzIDMxphJAEwQ__t7xG4Xk_1YjA
Bergzinho,LmLM1zvcZ1UCzrIiQh7xljrpUSqwJMfMsecNTU0AX8AkPhzTEGPNzpt1,138,Ja6PDPkquyuzyacrI7lLF6mLcctGWIE47L6AaAYkamLVFJU89j5yxHeqixPR6oUhVHN5dpv4pot3ig
KraZace,Ioj9MtdE91MB7Mw5fJY9zf6Z39OCDcpWvN5TE2HzBX6jVpk,199,_TVU0TKxxiSx7nA7C9AgD3ltg_iLKpoClZ9GFgfgPhMhUUZUrAunAv04vQUhd9dRPRLGkF48jKIofw
chordy,xcgOljQQVbH85l4r26QWe6X3gvIHC_j8AnrNY_Vegx8FDs1XWcV6yZ15,97,OmHrPbDKcVYUfYFthtz5yxwMnpA56rMiCHTuoRu3cH1zMgZPBad8iVMWujLHXia1qaDS3Kaef8uvPA
scary,y13OnaDe0jMQWxHbhGhaIDmmh3Rb5QyJxxmpwF2pmIaMW8qaotLjpHKp,149,-h3Ph5ZRjuHMPy56DR1q_Y2BL7P83Nt0FQ4_cMBBlCAyJnOzIgaoKw7LmUpN13V3LXjc5EOJ9CNKcw
Kein,MT91xdBzHPA-q_zwJ14YElmCja9lsqq44Psj0B4JRuc,190,ljMrUINuffOAyYzMlttC-5WjzfkZx6j_-lMxV5zYqCWUjgyjAJNEQp2zLvRV5d1NE9IVVUKBwPAaBA
The Elysium,rJty57Kk08L8nexj16xT22dnSCJ03mVAIhJL5_RG2obpfbs,342,6VXbFMMe_ug7YAip7o1ESdPB1t2fBvJzvHD15LljRTIckQAVYgIWHHnKQDrRiHDhjvCDlmsNoawokw
Duivêl,Nq7G2DL7MMqh8DH3MepogDM7-eokZo5TRyCcyCsNyQJaggQ,95,mHk9Npw0FF0DhwK0KswdY0prLmAHNOWg8M4zuWaubfr9XpvpHpnkRvRYYnRPiFIDO_oeh8V1wtjOjw
Hïdeous,2ygAUShUxtxP34swWR1vgLbzY08zmyVTL8yQT95bP2bDnRU,426,Ew1A37IL1lvnsg3glueJpvDDq1IoL3DCloh7q9vacV0Mz7P_-9WD97JOrsJrRU7ABqIg3KhR6AKF0Q
Hakuei,rLACdmig1NYtejwSFhQotVwamW-yHXKbKSHGNeoezd8,79,1ghwsMivjq4DJ9jOeq23dG8f4qdaOifXzuxowWTBMSgj6nyZKg2E-jnhKVt7eQNfoaoCDINFVl7Ohg
GPGustavo,lIsuKnIwq1NEJHOH8_4dIuaSEmGaiy6Et69csC7uyrOkjbk,476,sMUHcGUVoRBpLJ8Ko4o0M8MvWatRxlrVMA8QGkPcFqcVR1chGFb6SLLVBSrFEMc-NBbzIUZgL0NVXg
Dizzy Blade,IF4_OOiTu_-zpnSumtFgraNr6xEWqrbtPmkb1SYHoO3_0gY,248,nHIl-qnMYwsLH2Ak7kAXSWTPfZUmEhhS4iHefcr8_8jYjLwScrOC6E-X3roLAWLxZLzhhmjzMA-rDA
xLuq,0g5_SLiABtx6tjxK0nBqVh1wE4qUkToJR1Wvvx-LyqhZRDI,261,jVPy6KSMtrpj_AYLJOSUicNhQsNxek1cmn-vyrsuUSI434a44BNi4VMZtSc_TXjc247nptfYKb_NGg
mixed emotions,g_Qq9XCLSTO1HJ9i8RA9DqdRSAxkk-HCmx55S9nuq7T3oJw,82,l9IzWxsR7lXQMxwLzlBWBpb6XJXkoRuf7GUa7m01vJXZjf2V_GBXkzymiXuMwZ5-Q2LPbZMOhvf4vA
Twitch TTosh1r0,NLak_N-LpStm8cKBVTFuP-gAquRbzIwGUJq_Mc1IQuwy7_0,265,jdB2XCZUL4BGM-E1qmeLkDNliQ8usNGGkzVTBj3EbxN570KoQdsVkWxrSfBafPF9yHDqAc58u9SAew
FRNC Theseus,Uc5fA7W8bHbG0RxbZ5wFUy1Xbqu7eMMQwOgxrdr09rs6,363,ZcZGh7pFA7C7ikFPrxjFaRD64ptDqPs5dc2_rxTYz_v3XcDSXLednryNL3lD3VZWyyQOpfSGRlKbXQ
Manuelcap,LaZgF-Z4gZEBgdTC9ivMcLa8JB1ae1E1_cBY_esUS53SFVQ,141,DiWXymWDx-SpaS1vmNDUl3AQ-XAJHbYAX6oT7s3M_0gjYthkysjeNEnxc4FZyMCy4SXihK20pyeEuQ
KR Samkz,YDiOhd8dNYxxQabeV72yNPQGcZfYi3C7mAHzfM4KYkI7gHm-rE6r6z01,45,7s0iiX3JWhrZ_0-2TUGhN4lBpcCvCCx38gygOIaKpw5SQv0EDdPruSDfBsle7AE1173_D7sEdj2p9Q
dscp sou ruim,xXCztwFcJ3hEoex88W2j6X6NkCwu-Pnz9D4319IrryEi3Lc,391,eXea_J5IES6Vg_DfjekRjef7mb_5Wk31ptPNViUvnhUPbrzo4aUbDl034JwhwbUaNtBXVc8yX9EYqQ
Toih,1FK4SXaaCYezBksX3RkKa9dJ7GnqKFijJaszKO7pvG98,392,pGnkpxGWnMeXJWyswVAkuiHqyA4ClwWHTnVQnBtZjTKze2EOd02ovskXbruHvSAwwRyGUXopRh7bUg
Chicão Mamute,Nq1kGuiwRiLXt24Sw50NxuDtFda6OUtrfGOOXMB2tuueQEc,81,kkBJ73dleqoIHDaO9Z8j094YjD2QfJhlro3__NP1zJ2ddz7XBWXzQZ90iSYbw75hqfMHhwfQaFkz_w
Guti01,XsmLVyGrGQQxKAmqfa2gZlfpvyS1LLSopJvcZ547wWg,331,RCTR9-5iSMsHKOWAD9zAoWsP7St6IC-x8Z6Mcs9MeF1upskLTS03jQ7LM_37wGcfbUKa7LZcYTTcgQ
The Soraka,6BsUTvGkuaBAQLiaIfhgj1CeTe7c5-VJcDsYi6SEXJRjV70,366,GbgFTd_TjADEtacmNNLQF8MLwfNTY-tlLZHHIZxouwdx-ZNIVhy7M_snAVZes8h8DOSOo4ODNmwcMQ
PREDADORDEBRONZE,7Ur4EMckFQCHuKarBCzwmToAAddOH8jL7vE8Xwxlz9DluyI,79,2MoOVPAqImdNHEq5ZdGEUBSocyAYwWiG5iBWwS6XB6SHpofoQcfDaiyczC4bRffbypN0WKvduT4VkQ
Lov3r,7YvBqWJoPM5gYNbZzsl1HMD5DcAsXaL3qZ7drxtxy_o,241,VxPT-C0bMmeajFVkC3t-Qb6TNtZUUcliRVseJsVeauTQbi_-q_jxF7rhfEgxwOZR5wJU9YsF8qaShw
OG Inflict,C3Dp6khehBkEsixUZLNGrA3HsXG3D2Epw29Dp-p_XaN3,229,DarKuZHQCcex_fPwEOtaly0rSmkkDuZohiYUcKfCbCbYyt_kKm_zGh92VptjBJFFsrM86XJrQC5Egg
Zeiny,XJ-xglx8V8z7fWGaBossAtFgmzW8VORQFxfq_HWvXvvo,291,psHGWye1ZzgSMtLOacVwLb2Kgo2bk6dwjZSv9BvVzMYeJHvwuzWd5kr6LO4P6ObiTzkcRRAl4u1ltQ
Drain to Kill,hbXDS-gwiC6cfXCgMy6ZeZvxb-bKJYhyjNtp_IicuD_RfpA,146,jTgkLhTp0FZJN2NRUNFcPfz007HLPLf6jSvvWnCC5wW697KcEcQR-HroroESXOTridLbK-iQqnnODw
LagartixaAIbina,WHRljeBj5H7waZurMchHTf5Bit13HFItkoKnSwKZpls,245,cP87_Brmv7ib-siY7Q5GXz4VI0ctktM0tYLS-Orr-HYvnA1ytoOaAcZoMKtRJ7rL_fX_hosYy_bsFA
leaf in the wind,M0BmGGIimCstooUWe01sXda6zcbb280Bl1AXmbZMKK9zJ7pDkQOGFHXp,67,zmFZ7QKjk3WvzzGq6h9kAmNs4hGPEDqvPu_lwWYvvR6mbXEcaO2iShCEaZgQvUadtM-_j8CphGp51A
anv 10 e faixa,XqGMDzEx6Eyx1ZMYThKQJGhFR5EmmHIVsD6kBnbyIkbu7JYUQ_AI2Ewt,91,7cy-MlCh9POhs9FEqtfSd3XaqO0kJD5TyBGUc_VUkwRQAMBn9tz1DLDQx1tRs_mXO9zpETVlDk1aJw
MrkZ1,yqxVtxllPCzVKQ-ur_Druf41OqUeJg1d0eBlgBN35XnL,96,hHMlcSOjfS6OuIaBAYrPjkeQVQZ9zzaKcSXFdrQi629su2ANHGNgiipE5Sp3yaZ1eHN8iJd6DNE3_Q
Rodrigo atemoN,rnT6JwHPi9flAhPFMVj67JQ4-oC5Rem8h0DFjLQrnpFM_78,221,7ips5i9el8_e5wg7yK7y5MUTBLo7NThX6dPdnNZ21pvy7-uPEBrb5BAjDpAOhXHZdbMRO44qR11b7w
Giojano,3nEaICshLyJA-pchTLZef9Nrm_2NhHxfqoPauxk0ZWuXgdI,253,pXfheNKja9BUkyq3dUZOLPcCuL5Nylg5EBBKKxZpAAVXbaaXUo1KuRdRbmZRRozBTqu99-KtLFtXCw
Glaedr elda,yEVvSE0lwCxbkZRq1L9os5RQALPKiiqEqIZ-hUzjKLjTOCE,187,WqBNOtWPLheDvjivvVMjT1kYE9ualez-Gp1BF7i1aYMjMbvsF696J4okLVwr-1aScVYa96bI1y8LsA
ZANON DANCE,4fbcuo7cMoEs4DV3OMmXUzAdr5oSC4V10JkVk-fkHKwnfqvJH63NhEIB,65,-1ckPTLKlF9tyI1wGTPa8eNgXuwaeQP_GLH4kD7TOsL3GWsMooLz4Zq4lhwsekpYSjBWDWAs6upbtQ
JuanitoClavitoWP,Wckf5KMj-_ztbRTOaXi-hlgxWsGHIXErH6qEhYmrudIFHVA,121,fe0aCbU_Wxncq063kkfeE5LXiUeOVPeBZaI8-fusXbawL-DAygeSSohuFRDt7gGsmHfwL875q6SkTA
Raiser,9qnUlJKaXA5kR8WwQvfUamMYIpJ14mZ2gJdD-GaT7bM,258,INZC5weWp5_ns87RFiGSkbHuB3PdyYp1S3Sm3ktWZnXQ2bd3eeFfBeuAMO9b1QkMoKMi5GUpuE5uiA
DDA Brunera,JjiobT5YShrol15DPZfVOEnyZQyzgAaab31_-THQ6w1gprQ,277,MuR2GTuybE4yW_BlTJSAVYccoyAIzwTM_5PMauJUTGKkyYfv8GhkeCxQmuPzSbjUjnL_tRkRrMLDEA
ngm ta bem,XmIkbDKifhW1nxCZFLtrnPu88A1yFdjFS4cE0lgQbN1u0aMN3po08WFD,97,evXyDAXhAWMmPMC6tx7B5uWH43oF_6YD9ONL0Y4jDUjYhUg9Aaz7H6OzWcxQcktiyGfM5y5l9Ie4Kw
Anna Main Janna,OVMqjBd6LfBtQOzIbgoHe9hhYUz9Ra2QmXWgs6RL5ij0us4,342,mgvCwVHSO4DTcnruUlwvli6CUjls61S7yb5oxxFsJHD_OMoT0xOypUozOGxwwuuZ8Xk_j4hRszVCsg
RaZeLuX Kami,JyzH3gNTu0j0P-WbElMLwgk8biBknefvANawMdJ4qv8vZbg,256,Hpkc-ylzU5qdRDLVGLfRdxvZtC4Jm4fE4GwJnYXT6ASXklU1moh2EByyICSNBXquoW9EWBIxGjJYIQ
Lucam,XACLTWplEAP4Edz_tN6lirGJaqjUjIxRKj3QIKb_Y7Jh,338,FsaeImIIwUrWPtq0_x_c16aR64XKLkKMsvFSuSxZRtdq76p5sxpfqmaWLSysxbJ4JH0-ZjLiEPhVMQ
Zeraora,YTpOY_UVkvvH7XS1KDj64Dsz8blbKilS2o5fYAMBo_xyZq0,505,55wtavC8oxAbuPUIsp39L6mZmDNdVo91Y1wmpo7m1Z1KQh0PI7lc4kiPa-YUx2vFlxgzNATFYPb-0Q
léozin da zn,pfXoygfDcExTsuDDX58p6oNpXMS156h0LYEFPChEqezeOks,134,rCdJI3pA612pRGmA-ULjkqaKORDi-QvuBcY4LQiia8VCcym-giV6sW0nryXBw05uPfZ8XkshIacp1Q
uZent,Nt6XaFV1mQp14oUk-pSLTa5xrEHv1Po8_xQEZYIQfGNR,274,AomXCPp5t37e-mvz3FmsEfFRIrHw4kstoHm43jLnT-LFKSoLKpDiI_sKgvy_sCMUJ80OLxw5DYkQTQ
Danyel Salym,twnkPyQukBU6oPQJzGKYBRX3DX6EjBlZRRFsv0hbrp698b00Grf7FTjD,87,14jDjLrclCDJKLZvt6wxgZtPE5rG1sLkC_anebbqpDpf5y9QZM7InTLYYDF2JDidAy87WjuQkfQXNw
1Wandering,A9rQEYvZKyfYAkPFAmXiTGpGHEzqXUhCaEHwor43BI6k6FiNvzTAy-xw,122,SrYWko5JeE3sVJ6njilT2GOqpEJkc-Y6IlNXJ7OIMa0OY9BOVH70Dq5r9fPJTPoc-8ck3OVaPsF8jQ
PeixeMorto,vGHe36q1ABdOFgjHdBcujFHK1qvqOr8awr2__2z_pHU,46,DNDPHMadOnbSX514V48D8yYFrDQO7g7D16YgyunyfBkoENTQqde-WtvhB3pM3FkvYzGp2JFEOl_f-w
Maruan,GbP7FzYTh3g2w2YJoe_xii2ewaZjcCmBYwokwllfJuMUaGs,347,elWhliYUfm40BhZ6fg-9tP2vpOzMuNwpqdyeualUq6Om_zPGHKMygsjYDq_NnN2x-SbwNYeM7ug8Gg
PoseiD0N,Qr367v7eOewlf8FOBgarYpGzPXfN4IqtqVVo3-M584U,458,ep60hL7TzjKQmsVjY9MT8FvXSpX4pznYKxLBk_iJNU8g8pK7afcIy_vfr_xqe8GqyT47SrlbJgMnqQ
EMEBÊ TREATMENT,YCTbTwLXVc9abXDtvjg8CEPyQsbysxfEQ3-s8GbJfj8-GDo,327,cCtOzpGNW9aHLKXyjRjjPq4i52RsEI9UTPm1QvuMws_XXrDz1r9FRaZBpX-qEXkAkUYSSaA6spUDCA
as Park Saeroyi ,n_COp6FnicASubvJM-CP_5R2UJ6mUt2eUxWgHbL16k84TFI,281,erong4OoertxkVcHhIpQAzM4PRViu8riNkQKVcd1AjdT9Bde5lyJln5QqldwsNLQqia-zd6md_qsTw
TP Erikitos,2WARJfTKpUUisF-mnV-X1Eb8wp0-80o8XtYy0kKTdEe9Al6SNpu4pJPH,69,N24B3AlvrukyWtzJTmRo51a6zVdp2wFrS7W8xwTGK4w5y4txfjIlCsuwqthTMoAL9souMy1M5d_qgg
Pyro,0-OwII5sBTxU6is9P1bJDf7SwMIB1V7waDR6_Enl38T5BCo,183,rWooXJFkUekijtL3C73Je6_bBl7drzc5IEkKTMy15quDfoROW6J_SXImV-weUL7SY2SnTzO7lJsPlA
KÊKW,Q_q6Jh8Q3oQ3eOJ6Cc3C2chjSDZHwHehtRckptB9oZU3aVk,138,zehpaWkYTjqL2wHbJ23Td-FHfnhuj7B04vUGCOoRTLLmvM7gEZJF2YhEUsi4wTkFyLZBJr_78VuhMQ
k0T Shin,7nD7_6duTxlI-TFmr4XNwPEnMkxmHfVhYB9YxgA5MYU,538,XHajW9_amSy5LM1_Z3QatDTsCmJLV6O-2PQIo7FRuLWmvnGWzf0WzD8l8VwhdqbbKMS8MtMNFs5XtA
ärso,frkaOMKI6QlN9M1kAt1JqfFgwa1bg-7F2YB2aaSTrIlGm_4,241,NXW2KobZar5RDBZ5JuwEv5GZYyOPE5klXKqGPgyHqt5aX1lgLNMA1k3em6CI-Tkffpb0f56RTWNSqw
takeshi,_MxpuEkGLPn8dmRkT01HD5OSPxJq8_o_6kVeo-tloPA,120,Yk5ldIOQP3qgmmapLmQ8f3bDWnRn1RtOFA578MnHne3C7N1MDEgifIyWwBsHhI-XYvjOuRmFNTXAXA
Fntsy,uM6kATuDGefK64UkDRX7jAm2ih6wPKgfv30eSGOUcGo,105,RiVIBi_tDCTL7mqNZjl7meMFZBSI6XY9KWLp7v9RtvAhWWqMtFwHSqiPNqe206WQPiNT5L2IcbHShg
Fialinhow,0KwqQnfi5YrNhtnEr0O82ZKgAXaVa6_lEwFoPjKIY8Fa,276,NVRGeuzuDQX1xtJtCYauoHN9I35TyYisvi91Xafkl0VW016Y1dwvtLZ30CuzkcGO8o2E-pxp13CkGQ
Roderikk,aYULBCVZMhyYloQjzjdIlvUK6TFhD8gJrhneg0kHnt8,323,SEthZ-2iNfmO1IiDk8Bbhd9EcXP-gkyZzSV2klpd8Wyn8NLERSkISA9uUNsvp8ayZwDqUAtzdZ4eGA
Kabuki,WfYfCTDZk6xqG3wvtjrfqax3ZzQvhTsk3X0jKicJjts,213,Tp4-DsjlDcf7SFlf0pjOEU3dI8UKPDuuZ4Q88F6dlud9o9aMSu9yG-VqsE3xRWGRQjtvd7k8AuNOLQ
Bunnyzinho,QqA286oAxQiE2YQrclanRb-j8ara3GxYd1neQ1-8z38,193,JUEugceTJY7RnYpUSOqV1W-UkGvxjq2fQacHbHaCQbI9ioxYRZr_UsKRSq0DmrzZ7fTRG_YsbgOUyg
ManoLú7,RhUMCS2AxrenPpsigw-5CT-4cMk6ibPx7kpznsW4oevXN-8QGLHw3B6J,104,glFAT3sbJlO7dtX9WLUvxq1NaFafs8joaI5Qsr46FTCT8MxrLnER2G8Lrzaal3656f2Il7PoMTKLsw
Sr TranQuiLeBa,WvzJe9sO_Hy-A-ta0w1hT31-5IGUECAjJwHdRlwWiAs,408,sHitrG-i0mYySWn02RU2aSg8Yr9YPnw7PBt3MQvceD49vdjv4BkeUwVmn8JMVzc7sI3LUTTWE1Wbmw
Lunarzera,f7bBgFsulvwyKoyvDHJQOY7jNcr23QfyzDT8wfhuMvOUi2c,369,LwSq-8h92qM43JQJvjiyGLih7wkupFpvdIxlE7dv8BruolRhDjSCsoYf7nQjUlSP4Ka1o9vYy0LzFw
Kite Machinë,SKL6hqsv0A2JFGMAOP3C4GV2Ssov7dQA_8praKWml8BfE24,64,Yu67YUYk1X4wG4pqquOhYRsecjbTvkiHGo3hP8ouZc25uVK7BtHEwLo9xCkIDK_vXd-Tfmabon5zog
Kutcha,0mVdrhIdvralcTQHxsbdNi5NZM-DVl48lyYzhRGocDoH0c8,187,Elaz4VUcgZIkqIn8Uw4coBkL4XWp_Rw54mXz2GTGGrjGTQ4h5ZUIDAO7JYUI0AP1GxtKBjjthXeDyw
THE KORRA,QThkle7snUquFeaZxoOjQ9HRLIGqz8rl6lPuMS2Cp5NJl5Q,324,z6GnIGQ1OI_wOJFhUgkxJM1SkoThOa-d90nBf7_vdf5o6Ve6seQHX6soA9Clb79ZoHBf1IuSqTU8fQ
Magnera,6Tlrt9zbi8YuyhrWmXPaUYKh1ktJmlKbvfigDxe_rOepx40,197,VXMpuFOvjDVksHdJLg08Z23MejHMxlC6dp0v5ovM3qW5K2GQxr5L2acfAoq6Joht1TFfYrOmzViUvw
elental,M-tSZhWL22lHBnQlAKL-bJdANNvT_2YwC1zxJ7Bosb8KgNU,377,GaxgxdxUt2e3oyC0skNnO20bO5P0N53WrKNNuTV2jCczEz59Wy9t7rIGJQ2xnph_JDTdemUxAMFnIA
just leave alone,Y3NxBhV_WnLJ6EaM0avVHKQ9MWvpg7NQnPa5flU6arN6jss,465,tvyjOrK4_Femk3taFYuilHHawP9uOc5vfwHvi7ftELIOAL-CYKuufKsRp3PehG_a7Tdy6Lco8t4-gw
Skyliam,-GRtTYJnXYo1eOgPmKtFl6vtWsGBY7hxnImulTzQOXOhwf0,475,XC6rXYg6Mzrn8l7QLWTEpGUIJWxGq4y2Y0ymEvZVD7Vxg1afVOmtS4ppDqIYMp4rSjZP1oNefwpCtA
singles,1BjWExd4Q8cGZ37K5EtZJ5bfMpePxn12j-59_z-6eZCmxBg,275,r_L-urlZhlPxaWWWftbgM4co2BZ9w6Y3gFwSwv2vs2Se4bBQacngQbo6v9LjcLPorcPNMBEEoWibIg
hokage fabrício,NMNNSkgkDOwO2wLvOXeKtl5IE9FMHb1d3l4RomM3gmRwuIU,133,aNvlTtXWU1i3U7C2HKPtL1feKUkpkMByZ8wjmwiX6RnI-TVmB2pbnXoC3z8fBPo_OSVAq78ZNAe1Gg
MASTER YI DOENTE,CrPQGCdFBIeSn0hJbTPebRDpcAQEhxO2bqx0rdKUAFJOzEA,293,ZuPUoCDnykctStE7BDcMHws7pGKhNal3wvhO3kB0kttcvTq906ys8-aco4T7O6Ui4zrPUiWkqLqgRw
gilzão,oFmrktdHJtaEEWFXe5C88_2cgTax2VuukHuRx4UnzoPjl7I,260,K8BAxtEAHCZRUQatftZud9OQKBI34PHj2PfegtPjU3NbAnB9rrbwePZZFcxnmwBevrk_PU2lRz1wuQ
util,B_83XQtcLzgMqt7w7Cd4qkMWTkFuoJNIyOgEH94qaMG1fR0,403,l598sH7wNU7a-1mmhVR88z67iWn3njF7b2uZ5q1DikvQg4FFchQ7P2uTQOYt2zZUJP6uexJU9dVJhQ
Im The Number 1,Melxl33uNP0xheVE_4D7WaXtjnHiYXC3fbH_1USKT7dRmEs,90,XxdludMfOipxs3tVy_EeDe6ievgbeFO9V4VJ9DJhiZY0zJIFYbBL4XcI78131-X_V6rsBZjpayg1uQ
Kwon Eunbi,8tHLTFHqegIbxXL88uTsYYHqcknwmx7MkR5v9uu0d_e2fX4,575,UOokhRFLEsTDT8kqZfgVs4ZaUqxim1V_eHSinkQOrsPQUS3kR303nDC59yqm-l2UkN0JNQvbbv0tbg
Fang,UaH8r84aLadLMJ6nVptLQbyStONJUGzOz03u-yqbRODkFuI,320,63sKpyn4lHgaapxMyQka4WFb7oIiWfDu8nK2QVEwhcCbVGaUVhfgKTDmFBr0OU0D8pqgZY_Dx4Uzyg
just a fine line,OK2_eRw5jaYDZPyhBSNfJg_WetP5XGDooHRHT4dbejVlln8,324,UQ594BHz7ACrS-dE81_9NXwEmxZqWZe5UwvQS_q_gsKyJItvs8iKUIPpFip8k3d-vU7mcordgRD3ow
icy cat,9J5DhkXQpjBDGKLskIWoyp_fwZaIaH66-dRnGvNE-X3Vs2k,528,Z_yFwvEAFIhysDOB3_Inodx3nMwhr1M1ZlngBMzTNVozDDvDFePxaPUUpGtfXYkvY47AmBth1ZJeFg
JuIia Rizzi,Tio7ySCTbWuOOJWeA2dtcmmVl2r8ue37uHjzxYjA-BMc9e6tXCckXKCg,83,t4Q9junGAGIfhHzv2cA9vCEnnkTYNuydNQJ_C5ehLqsFE1p0-xrN1h1D0vEI23861nmfN6U7ofYMIQ
Raposa1,Dkbvurz9BxGmh8MsN9Licb8tyEY6djWIvlPxFJlyiKI,385,XreTI2vrPiwUVUjYzOFTGcfIEBRKSAOnYzHsUgmZUSiCPyJV8Qfoz9TW1vtDgIfXLzQz258EgrZ7iA
Grabski,Sd0ui44spn9KCcj2pTZavR4m88bSBkvsmF3GjrRScPmxgD0,297,ecCfAH9dAmKpCGlZIyIlAmXlmuL2G2Om-4c6jFoIva7dLC_aoVB3gNr2f9lc4dwqtHEp204FdHWnEw
DKS Dipper,GlkLUY84cdJJs6SZdfGLpAcUxhNpsr0ilwyoLPqLcZ_SY_k,267,ZHbLpIYpDmNPVMd2NLjv4gHYXbj7_cbi2VL-330k8oRhGaT01KpXpM5kr7Cawl6pgb7krrdK8I5Xhg
Howks,LrW1cRpcZJUOupSe3dd5lm_MP51q-NvwuUnEIeg6OywZcF8,480,tM9Z0HfI8tN6mZQXd4XS_HuRfRI7-ZuLYadntz0_XF71KTLZi1BB9-qU-Lc0hG7z3sdb0GSYk7_DbA
PulgaLucas1,JEbSxSSSqle9nNWxuX5_Cwy5PC4OXvnM3ujPAUodkcc,568,rl-7Plii6ggQ_y8HJBp7kHIAOnH7qhx1BgFPXXSb5EZEM5b_zFLSl_WQWDO0l4YV1XN3xbIt83eZgA
Avellar,p1F0eWftwgwDsg5aUKU0KaiGoJ2YZP0tkSxfP8XVNN5Ug9I,297,YXgl3PrTFIuTHF0MmkeJMioCLlMT4elr6rvskSOti3mSehXFz68i1gRO5giXQ-qcT_h16T8XC2blog
